IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
18.184.112.108,2087,0,false,ORD,North America,Chicago,181,0.00
63.33.57.157,2052,0,false,ORD,North America,Chicago,181,0.00
54.219.120.119,2087,0,false,ORD,North America,Chicago,181,0.00
18.185.104.46,2053,0,false,ORD,North America,Chicago,181,0.00
34.241.85.141,2095,0,false,ORD,North America,Chicago,181,0.00
18.185.104.46,8880,0,false,ORD,North America,Chicago,181,0.00
35.180.60.175,2095,0,false,ORD,North America,Chicago,181,0.00
3.75.240.229,2087,0,false,ORD,North America,Chicago,181,0.00
18.185.104.46,80,0,false,ORD,North America,Chicago,181,0.00
3.250.176.187,443,0,false,ORD,North America,Chicago,181,0.00
3.75.240.70,2082,0,false,ORD,North America,Chicago,181,0.00
63.33.57.157,2083,0,false,ORD,North America,Chicago,181,0.00
54.217.173.176,2096,0,false,ORD,North America,Chicago,181,0.00
63.33.57.157,2087,0,false,ORD,North America,Chicago,181,0.00
34.255.116.86,8080,0,false,ORD,North America,Chicago,181,0.00
3.121.232.108,2087,0,false,ORD,North America,Chicago,181,0.00
54.177.248.80,2053,0,false,ORD,North America,Chicago,181,0.00
3.122.99.0,2095,0,false,ORD,North America,Chicago,181,0.00
54.215.56.174,2086,0,false,ORD,North America,Chicago,181,0.00
18.159.137.214,2095,80,false,FRA,Europe,Frankfurt,181,0.00
34.255.116.86,443,0,false,ORD,North America,Chicago,181,0.00
35.158.130.210,2082,0,false,ORD,North America,Chicago,181,0.00
3.121.232.108,2082,0,false,ORD,North America,Chicago,181,0.00
54.74.148.35,8080,0,false,ORD,North America,Chicago,181,0.00
3.73.32.177,2053,0,false,ORD,North America,Chicago,181,0.00
18.185.104.46,2083,0,false,ORD,North America,Chicago,181,0.00
52.29.167.230,2082,0,false,ORD,North America,Chicago,181,0.00
52.29.167.230,8443,0,false,ORD,North America,Chicago,181,0.00
18.184.112.108,2096,0,false,ORD,North America,Chicago,181,0.00
3.77.144.232,443,0,false,ORD,North America,Chicago,181,0.00
3.76.193.0,2083,0,false,ORD,North America,Chicago,181,0.00
18.195.204.154,2053,0,false,ORD,North America,Chicago,181,0.00
52.29.167.230,443,0,false,ORD,North America,Chicago,181,0.00
18.202.233.63,2082,0,false,ORD,North America,Chicago,181,0.00
34.241.85.141,8080,0,false,ORD,North America,Chicago,181,0.00
34.244.146.104,2082,0,false,ORD,North America,Chicago,181,0.00
35.180.188.167,2086,0,false,ORD,North America,Chicago,181,0.00
35.180.188.167,8443,0,false,ORD,North America,Chicago,181,0.00
54.155.149.171,2082,0,false,ORD,North America,Chicago,181,0.00
3.250.176.187,2053,0,false,ORD,North America,Chicago,181,0.00
18.193.104.119,80,0,false,FRA,Europe,Frankfurt,182,0.00
54.219.120.119,443,0,false,ORD,North America,Chicago,182,0.00
18.185.104.46,443,0,false,ORD,North America,Chicago,182,0.00
3.77.144.232,2052,0,false,ORD,North America,Chicago,182,0.00
3.121.232.108,2052,0,false,ORD,North America,Chicago,182,0.00
54.219.120.108,2082,0,false,ORD,North America,Chicago,182,0.00
54.155.149.171,2052,0,false,ORD,North America,Chicago,182,0.00
35.180.159.199,8080,0,false,ORD,North America,Chicago,182,0.00
3.73.32.177,2086,0,false,ORD,North America,Chicago,182,0.00
18.184.112.108,2095,0,false,ORD,North America,Chicago,182,0.00
35.180.40.206,2095,0,false,ORD,North America,Chicago,182,0.00
18.159.137.214,2087,80,false,FRA,Europe,Frankfurt,182,0.00
54.219.0.80,2095,0,false,ORD,North America,Chicago,182,0.00
35.180.253.0,2087,0,false,ORD,North America,Chicago,182,0.00
63.33.67.95,2082,0,false,ORD,North America,Chicago,182,0.00
3.70.208.67,2083,0,false,ORD,North America,Chicago,182,0.00
63.33.67.95,2095,0,false,ORD,North America,Chicago,182,0.00
3.68.66.76,443,0,false,ORD,North America,Chicago,182,0.00
54.217.173.176,2082,0,false,ORD,North America,Chicago,182,0.00
35.180.27.158,8880,0,false,ORD,North America,Chicago,182,0.00
15.237.109.75,80,0,false,ORD,North America,Chicago,182,0.00
3.76.198.238,8880,0,false,ORD,North America,Chicago,182,0.00
15.237.84.29,2053,0,false,ORD,North America,Chicago,182,0.00
35.180.253.0,443,0,false,ORD,North America,Chicago,182,0.00
3.252.244.129,2087,0,false,ORD,North America,Chicago,182,0.00
35.158.130.210,8443,0,false,ORD,North America,Chicago,182,0.00
3.121.232.108,2096,0,false,ORD,North America,Chicago,182,0.00
63.33.57.157,2096,0,false,ORD,North America,Chicago,182,0.00
3.75.244.194,2083,0,false,ORD,North America,Chicago,182,0.00
3.73.162.148,2096,0,false,ORD,North America,Chicago,182,0.00
3.73.32.177,8880,0,false,ORD,North America,Chicago,182,0.00
35.180.231.175,2095,0,false,ORD,North America,Chicago,182,0.00
63.33.67.95,2086,0,false,ORD,North America,Chicago,182,0.00
3.75.240.229,8443,0,false,ORD,North America,Chicago,182,0.00
3.75.154.103,2082,0,false,ORD,North America,Chicago,182,0.00
3.75.154.103,2095,0,false,ORD,North America,Chicago,182,0.00
13.56.16.165,2086,0,false,ORD,North America,Chicago,182,0.00
35.158.130.210,2087,0,false,ORD,North America,Chicago,182,0.00
35.180.40.206,2096,0,false,ORD,North America,Chicago,183,0.00
54.219.120.119,8080,0,false,ORD,North America,Chicago,183,0.00
3.73.32.177,443,0,false,ORD,North America,Chicago,183,0.00
18.157.161.173,2052,0,false,ORD,North America,Chicago,183,0.00
13.57.186.72,8443,0,false,ORD,North America,Chicago,183,0.00
35.180.27.158,2053,0,false,ORD,North America,Chicago,183,0.00
18.200.254.130,2082,0,false,ORD,North America,Chicago,183,0.00
15.237.82.226,2083,0,false,ORD,North America,Chicago,183,0.00
35.180.159.199,2083,0,false,ORD,North America,Chicago,183,0.00
54.219.120.108,8443,0,false,ORD,North America,Chicago,183,0.00
3.71.27.159,2053,0,false,ORD,North America,Chicago,183,0.00
3.122.99.0,8880,0,false,ORD,North America,Chicago,183,0.00
3.73.162.148,2087,0,false,ORD,North America,Chicago,183,0.00
3.76.193.0,2052,0,false,ORD,North America,Chicago,183,0.00
3.73.162.148,8880,0,false,ORD,North America,Chicago,183,0.00
18.159.137.214,2096,80,false,FRA,Europe,Frankfurt,183,0.00
18.195.204.154,2086,0,false,ORD,North America,Chicago,183,0.00
54.219.120.119,8443,0,false,ORD,North America,Chicago,183,0.00
3.75.244.194,443,0,false,ORD,North America,Chicago,183,0.00
3.73.32.177,2087,0,false,ORD,North America,Chicago,183,0.00
52.29.167.230,2052,0,false,ORD,North America,Chicago,183,0.00
54.219.120.119,2082,0,false,ORD,North America,Chicago,183,0.00
35.181.5.78,2053,0,false,ORD,North America,Chicago,183,0.00
3.75.240.229,80,0,false,ORD,North America,Chicago,183,0.00
18.185.104.46,8443,0,false,ORD,North America,Chicago,183,0.00
52.29.167.230,80,0,false,ORD,North America,Chicago,183,0.00
18.195.204.154,2087,0,false,ORD,North America,Chicago,183,0.00
35.180.40.206,2086,0,false,ORD,North America,Chicago,183,0.00
35.180.27.158,8443,0,false,ORD,North America,Chicago,183,0.00
35.158.130.210,8880,0,false,ORD,North America,Chicago,183,0.00
18.200.254.130,8880,0,false,ORD,North America,Chicago,183,0.00
3.121.232.108,8443,0,false,ORD,North America,Chicago,183,0.00
3.77.144.232,2053,0,false,ORD,North America,Chicago,183,0.00
3.122.99.0,2083,0,false,ORD,North America,Chicago,183,0.00
3.79.42.131,8443,0,false,ORD,North America,Chicago,183,0.00
35.158.130.210,2095,0,false,ORD,North America,Chicago,183,0.00
3.122.99.0,443,0,false,ORD,North America,Chicago,183,0.00
35.158.130.210,2052,0,false,ORD,North America,Chicago,183,0.00
18.185.104.46,2095,0,false,ORD,North America,Chicago,183,0.00
3.121.232.108,8080,0,false,ORD,North America,Chicago,183,0.00
18.184.112.108,80,0,false,ORD,North America,Chicago,183,0.00
3.75.240.70,8880,0,false,ORD,North America,Chicago,183,0.00
54.215.56.174,2096,0,false,ORD,North America,Chicago,183,0.00
18.195.204.154,80,0,false,ORD,North America,Chicago,183,0.00
3.68.66.76,8080,0,false,ORD,North America,Chicago,183,0.00
54.215.22.12,2082,0,false,ORD,North America,Chicago,183,0.00
3.75.240.229,2096,0,false,ORD,North America,Chicago,183,0.00
3.255.234.88,443,0,false,ORD,North America,Chicago,184,0.00
54.219.120.119,2086,0,false,ORD,North America,Chicago,184,0.00
35.158.130.210,8080,0,false,ORD,North America,Chicago,184,0.00
3.75.240.229,2052,0,false,ORD,North America,Chicago,184,0.00
15.237.41.46,2083,0,false,ORD,North America,Chicago,184,0.00
3.68.118.86,2095,0,false,ORD,North America,Chicago,184,0.00
3.76.198.238,2087,0,false,ORD,North America,Chicago,184,0.00
3.73.162.148,2095,0,false,ORD,North America,Chicago,184,0.00
3.76.198.238,2082,0,false,ORD,North America,Chicago,184,0.00
3.77.144.232,2082,0,false,ORD,North America,Chicago,184,0.00
3.73.162.148,8080,0,false,ORD,North America,Chicago,184,0.00
18.157.161.173,2053,0,false,ORD,North America,Chicago,184,0.00
3.68.65.85,2052,0,false,ORD,North America,Chicago,184,0.00
54.219.120.108,8080,0,false,ORD,North America,Chicago,184,0.00
35.180.159.199,443,0,false,ORD,North America,Chicago,184,0.00
18.200.254.130,80,0,false,ORD,North America,Chicago,184,0.00
3.75.244.194,2096,0,false,ORD,North America,Chicago,184,0.00
3.73.32.177,8443,0,false,ORD,North America,Chicago,184,0.00
18.203.243.192,2086,0,false,ORD,North America,Chicago,184,0.00
3.122.99.0,8080,0,false,ORD,North America,Chicago,184,0.00
3.73.162.148,2083,0,false,ORD,North America,Chicago,184,0.00
3.121.232.108,2086,0,false,ORD,North America,Chicago,184,0.00
54.219.0.80,80,0,false,ORD,North America,Chicago,184,0.00
63.33.57.157,8880,0,false,ORD,North America,Chicago,184,0.00
3.69.19.9,2053,0,false,ORD,North America,Chicago,184,0.00
35.180.40.206,443,0,false,ORD,North America,Chicago,184,0.00
3.255.234.88,2087,0,false,ORD,North America,Chicago,184,0.00
18.157.161.173,2095,0,false,ORD,North America,Chicago,184,0.00
3.75.240.70,2052,0,false,ORD,North America,Chicago,184,0.00
3.70.208.67,2086,0,false,ORD,North America,Chicago,184,0.00
3.75.154.103,443,0,false,ORD,North America,Chicago,184,0.00
52.29.167.230,2096,0,false,ORD,North America,Chicago,184,0.00
35.180.159.199,2096,0,false,ORD,North America,Chicago,184,0.00
54.176.206.136,443,0,false,ORD,North America,Chicago,184,0.00
3.75.240.70,443,0,false,ORD,North America,Chicago,184,0.00
3.68.118.86,8880,0,false,ORD,North America,Chicago,184,0.00
3.255.226.20,80,0,false,ORD,North America,Chicago,184,0.00
54.216.161.247,8080,0,false,ORD,North America,Chicago,184,0.00
3.71.27.159,2086,0,false,ORD,North America,Chicago,184,0.00
35.180.60.175,8880,0,false,ORD,North America,Chicago,184,0.00
35.158.130.210,2083,0,false,ORD,North America,Chicago,184,0.00
35.180.40.206,2083,0,false,ORD,North America,Chicago,184,0.00
3.255.234.88,2096,0,false,ORD,North America,Chicago,184,0.00
3.73.32.177,80,0,false,ORD,North America,Chicago,184,0.00
3.75.154.103,2052,0,false,ORD,North America,Chicago,184,0.00
3.68.65.85,80,0,false,ORD,North America,Chicago,184,0.00
35.158.130.210,443,0,false,ORD,North America,Chicago,184,0.00
54.217.173.176,443,0,false,ORD,North America,Chicago,184,0.00
35.180.60.175,80,0,false,ORD,North America,Chicago,184,0.00
3.75.240.70,2053,0,false,ORD,North America,Chicago,184,0.00
35.180.60.175,2096,0,false,ORD,North America,Chicago,184,0.00
54.219.0.80,2082,0,false,ORD,North America,Chicago,185,0.00
3.68.66.76,2082,0,false,ORD,North America,Chicago,185,0.00
3.68.65.85,8080,0,false,ORD,North America,Chicago,185,0.00
54.219.0.80,443,0,false,ORD,North America,Chicago,185,0.00
35.158.130.210,2086,0,false,ORD,North America,Chicago,185,0.00
3.68.118.86,2082,0,false,ORD,North America,Chicago,185,0.00
3.76.198.238,80,0,false,ORD,North America,Chicago,185,0.00
3.68.118.86,2087,0,false,ORD,North America,Chicago,185,0.00
35.180.188.167,2096,0,false,ORD,North America,Chicago,185,0.00
3.71.27.159,2082,0,false,ORD,North America,Chicago,185,0.00
3.75.154.103,80,0,false,ORD,North America,Chicago,185,0.00
3.122.99.0,8443,0,false,ORD,North America,Chicago,185,0.00
3.255.234.88,8443,0,false,ORD,North America,Chicago,185,0.00
54.177.248.80,80,0,false,ORD,North America,Chicago,185,0.00
54.219.0.80,2052,0,false,ORD,North America,Chicago,185,0.00
3.70.208.67,8880,0,false,ORD,North America,Chicago,185,0.00
3.75.240.70,2095,0,false,ORD,North America,Chicago,185,0.00
35.180.60.175,2086,0,false,ORD,North America,Chicago,185,0.00
3.70.208.67,443,0,false,ORD,North America,Chicago,185,0.00
54.177.138.192,8880,0,false,ORD,North America,Chicago,185,0.00
3.73.162.148,2086,0,false,ORD,North America,Chicago,185,0.00
54.216.161.247,2096,0,false,ORD,North America,Chicago,185,0.00
3.68.118.86,8080,0,false,ORD,North America,Chicago,185,0.00
54.219.0.80,2087,0,false,ORD,North America,Chicago,185,0.00
54.216.161.247,2083,0,false,ORD,North America,Chicago,185,0.00
35.180.253.0,80,0,false,ORD,North America,Chicago,185,0.00
35.180.231.175,2083,0,false,ORD,North America,Chicago,185,0.00
3.255.234.88,80,0,false,ORD,North America,Chicago,185,0.00
18.200.254.130,2095,0,false,ORD,North America,Chicago,185,0.00
3.255.234.88,8880,0,false,ORD,North America,Chicago,185,0.00
3.68.66.76,8880,0,false,ORD,North America,Chicago,185,0.00
3.122.99.0,2087,0,false,ORD,North America,Chicago,185,0.00
3.79.42.131,443,0,false,ORD,North America,Chicago,185,0.00
54.177.248.80,2095,0,false,ORD,North America,Chicago,185,0.00
3.75.240.229,8080,0,false,ORD,North America,Chicago,185,0.00
54.177.189.137,2096,0,false,ORD,North America,Chicago,185,0.00
3.71.27.159,80,0,false,ORD,North America,Chicago,185,0.00
35.158.130.210,2096,0,false,ORD,North America,Chicago,185,0.00
54.219.0.80,2096,0,false,ORD,North America,Chicago,185,0.00
3.73.32.177,2095,0,false,ORD,North America,Chicago,185,0.00
54.216.161.247,2053,0,false,ORD,North America,Chicago,185,0.00
54.216.161.247,2086,0,false,ORD,North America,Chicago,185,0.00
35.180.253.0,8080,0,false,ORD,North America,Chicago,185,0.00
3.68.66.76,2053,0,false,ORD,North America,Chicago,185,0.00
3.255.186.47,2087,0,false,ORD,North America,Chicago,185,0.00
3.76.193.0,8880,0,false,ORD,North America,Chicago,185,0.00
3.73.32.177,2096,0,false,ORD,North America,Chicago,185,0.00
3.73.162.148,2082,0,false,ORD,North America,Chicago,185,0.00
35.180.40.206,2082,0,false,ORD,North America,Chicago,185,0.00
3.76.198.238,443,0,false,ORD,North America,Chicago,185,0.00
3.69.19.9,2096,0,false,ORD,North America,Chicago,185,0.00
54.219.120.119,2083,0,false,ORD,North America,Chicago,185,0.00
35.181.5.78,2052,0,false,ORD,North America,Chicago,185,0.00
35.180.231.175,80,0,false,ORD,North America,Chicago,185,0.00
3.69.19.9,2095,0,false,ORD,North America,Chicago,185,0.00
3.76.193.0,80,0,false,ORD,North America,Chicago,185,0.00
54.215.56.174,8080,0,false,ORD,North America,Chicago,185,0.00
18.184.112.108,2083,0,false,ORD,North America,Chicago,185,0.00
3.68.65.85,2082,0,false,ORD,North America,Chicago,185,0.00
3.255.186.47,8880,0,false,ORD,North America,Chicago,185,0.00
18.200.254.130,2052,0,false,ORD,North America,Chicago,185,0.00
3.68.65.85,8443,0,false,ORD,North America,Chicago,185,0.00
54.216.161.247,443,0,false,ORD,North America,Chicago,185,0.00
3.71.27.159,2095,0,false,ORD,North America,Chicago,185,0.00
35.180.253.0,2096,0,false,ORD,North America,Chicago,186,0.00
3.255.108.170,443,0,false,ORD,North America,Chicago,186,0.00
54.219.10.230,2082,0,false,ORD,North America,Chicago,186,0.00
3.255.226.20,2096,0,false,ORD,North America,Chicago,186,0.00
54.219.120.119,2095,0,false,ORD,North America,Chicago,186,0.00
3.76.193.0,2087,0,false,ORD,North America,Chicago,186,0.00
3.69.19.9,2083,0,false,ORD,North America,Chicago,186,0.00
3.75.240.70,2096,0,false,ORD,North America,Chicago,186,0.00
3.75.244.194,8880,0,false,ORD,North America,Chicago,186,0.00
3.255.186.47,2083,0,false,ORD,North America,Chicago,186,0.00
15.237.82.226,2086,0,false,ORD,North America,Chicago,186,0.00
35.180.231.175,443,0,false,ORD,North America,Chicago,186,0.00
3.76.198.238,2086,0,false,ORD,North America,Chicago,186,0.00
54.215.22.12,443,0,false,ORD,North America,Chicago,186,0.00
54.217.173.176,8880,0,false,ORD,North America,Chicago,186,0.00
34.245.183.147,8443,0,false,ORD,North America,Chicago,186,0.00
3.79.42.131,80,0,false,ORD,North America,Chicago,186,0.00
54.217.173.176,2087,0,false,ORD,North America,Chicago,186,0.00
35.180.27.158,2087,0,false,ORD,North America,Chicago,186,0.00
35.180.188.167,2083,0,false,ORD,North America,Chicago,186,0.00
3.75.154.103,2083,0,false,ORD,North America,Chicago,186,0.00
54.219.10.230,2096,0,false,ORD,North America,Chicago,186,0.00
52.33.216.231,2087,0,false,ORD,North America,Chicago,186,0.00
35.180.60.175,8443,0,false,ORD,North America,Chicago,186,0.00
35.180.188.167,2053,0,false,ORD,North America,Chicago,186,0.00
3.70.208.67,2053,0,false,ORD,North America,Chicago,186,0.00
54.177.60.75,2053,0,false,ORD,North America,Chicago,186,0.00
3.79.42.131,2053,0,false,ORD,North America,Chicago,186,0.00
35.181.5.78,8080,0,false,ORD,North America,Chicago,186,0.00
18.184.112.108,2082,0,false,ORD,North America,Chicago,186,0.00
3.73.162.148,2052,0,false,ORD,North America,Chicago,186,0.00
3.75.240.229,2082,0,false,ORD,North America,Chicago,186,0.00
3.73.162.148,80,0,false,ORD,North America,Chicago,186,0.00
34.222.111.177,8080,0,false,ORD,North America,Chicago,186,0.00
34.220.54.108,8080,0,false,ORD,North America,Chicago,186,0.00
54.149.19.45,2086,0,false,ORD,North America,Chicago,186,0.00
54.219.10.230,80,0,false,ORD,North America,Chicago,186,0.00
3.73.32.177,2083,0,false,ORD,North America,Chicago,186,0.00
54.219.120.108,8880,0,false,ORD,North America,Chicago,186,0.00
54.149.19.45,8080,0,false,ORD,North America,Chicago,186,0.00
3.75.240.70,2083,0,false,ORD,North America,Chicago,186,0.00
52.33.106.41,8880,0,false,ORD,North America,Chicago,186,0.00
54.217.173.176,2052,0,false,ORD,North America,Chicago,186,0.00
54.149.19.45,2083,0,false,ORD,North America,Chicago,186,0.00
3.75.244.194,2052,0,false,ORD,North America,Chicago,186,0.00
34.220.56.152,2083,0,false,ORD,North America,Chicago,186,0.00
54.219.120.119,2096,0,false,ORD,North America,Chicago,186,0.00
34.220.56.152,2096,0,false,ORD,North America,Chicago,186,0.00
34.222.111.177,80,0,false,ORD,North America,Chicago,186,0.00
35.180.253.0,2082,0,false,ORD,North America,Chicago,187,0.00
3.68.118.86,2053,0,false,ORD,North America,Chicago,187,0.00
34.220.125.241,2096,0,false,ORD,North America,Chicago,187,0.00
54.177.138.192,443,0,false,ORD,North America,Chicago,187,0.00
3.75.244.194,2095,0,false,ORD,North America,Chicago,187,0.00
3.70.208.67,2087,0,false,ORD,North America,Chicago,187,0.00
3.255.234.88,2052,0,false,ORD,North America,Chicago,187,0.00
3.69.19.9,443,0,false,ORD,North America,Chicago,187,0.00
54.177.138.192,80,0,false,ORD,North America,Chicago,187,0.00
35.180.27.158,2052,0,false,ORD,North America,Chicago,187,0.00
35.88.73.156,80,0,false,ORD,North America,Chicago,187,0.00
3.68.66.76,2052,0,false,ORD,North America,Chicago,187,0.00
34.244.33.144,2052,0,false,ORD,North America,Chicago,187,0.00
35.180.27.158,2082,0,false,ORD,North America,Chicago,187,0.00
3.68.118.86,2086,0,false,ORD,North America,Chicago,187,0.00
54.219.10.230,8443,0,false,ORD,North America,Chicago,187,0.00
54.214.184.95,2053,0,false,ORD,North America,Chicago,187,0.00
3.75.244.194,2087,0,false,ORD,North America,Chicago,187,0.00
35.180.253.0,2095,0,false,ORD,North America,Chicago,187,0.00
34.222.111.177,2052,0,false,ORD,North America,Chicago,187,0.00
35.180.188.167,2087,0,false,ORD,North America,Chicago,187,0.00
16.62.128.117,2053,0,true,CDG,Europe,Paris,187,0.00
54.219.10.230,443,0,false,ORD,North America,Chicago,187,0.00
